label,text
RECEIPT,"SYARIKAT PERNIAGAAN GIN KEE
(81109-A)
NO 290, JALAN AIR PANAS,
SETAPAK,
$3200, KUALA LUMPUR.
TEL : 03-40210276
GST ID : 000750673920
SIMPLIFIED TAX INVOICE

CASH
DocNo. . CS00012543 Date 04/01/2018
Cashier USER Time: 16:39:00
Salesperson - Ref. :
lttem_ Qty S/Price Amount Tax
2402 1 3.71 3.71 SR
25MM GI NIPPLE
1462 2 0.64 1.27 SR
SEAL TAPE
1748 1 5.83 583 SR
32MM POLY SOCKET
2247 1 33.92 33.92 SR
1"" BALL VALVE
r TotalQty, 6 44.73
Total Sales (Excluding GST) : 42.20
Discount : 0.00
Total GST : 2.53
Rounding - 0.00
Total Sales (Inclusive of GST) : 44.73
CASH : 44.73
Change : 0.00

GST SUMMARY

Tax Code h Amt(RM) Tax (RM)
SR 6 42.20 2:53

Total : 42.20 2.53 |/

GOODS SOLD ARE NOT RETURNABLE, THANK YOU.

>"
RECEIPT,"baskin 3 fP ropbins

Dasa Park City
Golden Scoop Sdn Bhd (169669-A)
A-16-1, Tower A, Northpoint Office, Mid Valley
City, No1, Madan Syed Putra Utara Kuala
Lumpur
Malaysia
GST ID: 001513148416
Outlet Tel: (603) 6280 7131

Tax Invoice

Invoice No : DPC11 53409-001-0006
POS No “OPC11
Cashier ‘ DPCiPT1

Date & time : 18/02/2018 12:04:58

Description Qty U.Price Total(RM)}-

Double Rg. Cup 1 20.00 20.00 SR
Colour Rice 1 1:80 1,50SR
Sub Total 21.504
Rounding adj. 0
_ Total (incl.GST) 21.50
Cash (MYR) 22.00
Cash Change: 0.50
wil Tax Rate Sale (RM) Tax (Ri;
Summary
SR 6.0% 20.28 1.22

Thank you! Please come again!
www. baskinrobbins .com.my

ing"
RECEIPT,"Dy
signats

GARKDENIA BAKERIES (AL) SDN BILD (139.386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam, Selangor.

423228 VaxO3- $$423213
TLD: 60038 1399040

TAX INVOICE / ADJUSTMENT NOTE

Cash Inv No.: 7917F711
VEO5 14 Date: 17/09/ 201

MAKASSAR FRESH MARKET SDN BHD
GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,

4758@ SUBANG JAYA, SELANGOR
VEOS: Ridzuan (11900)

9/017 N02
ale AmtCRM)

Description U.P

O.C WHITE 2.3 9

2 € ? 14.91
WHOL EMEAL 2.78 6 1 @ 5 13.90
JUMBO 2.97 + 3 @ 1 2.97

31.78

Total 0% supplies:

CR-CHOCL I @.72 20 > @ iL
Total 6% supplies (excl. GST):
GST:

Total 6% supplies (Inc. GST):
Total @& supplies:

Total Payable:

E.é.Q.E
Received above goods in good order condition.
he veciprent of Gardenta's products is

squired to make necessary adjustments to 1ts
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /
Adjustment Note

CUSTOMER'S COPY

ee ————"
RECEIPT,": 46)
RILLLON SIX ENTERPRISE
r ) NO 3, JALAN TAMAN JASA 2,

SECTION Ub, 40150 SHAH ALAM,
Tel : 603- 58856749

GST Reg No: 000944312220. 2 ~~
cia, POSTED)

Dale 01/05/2017 7:19:43 AM
Cashier 2123
Description Qty Price Amount
1 SR? 9555255201863 1 12.00 12.00

5001 BAKERY DEEP TRAY(18 14 sCM) K&S

Totai

Discount
fotal Sales Inclusive GST @6.00%
Cash Received

Change

mmiary Yo Aniouni RM) Tar RN /

1,32 0 58 we

fi, wang tidak dapat di

j hanya boleh

gan resit"
RECEIPT,"a) i
1994

Gerbang Alaf Restaurants Sdn Bhd
(65351-M)
Licensee of McDonald's
Level 6, Bangunan TH, Damansara Uptown3
No.3, Jalan $S$21/39,47400 Petaling Jaya
Selangor
(GST ID No: 000504664064)
McDonald's BHP Taman Melawat i (#328)
Tel No. 03-4162-2318
TAX INVOICE

MFY Side |!

INV# 003281900047036

ORD #94 -REG #19- 21/05/2018 11:59:48
QTY ITEM TOTAL

| 4.Nasi McD AGSpi &Telur Set 14.95

— * | Nasi McB AGSpi &Telur

. * XTRA Sambal 1.00
- 1M IceLemonTea
1_L Nasi Lemak Burger 18.55
1L Fries
1 L 100Plus ‘
2 Nasi McD AGSpi Set 25.90
2 M IceLemonTea
1 AyamGrgSpicy(TA) 3.90
1 4huggets iP = 9.00
i rrench Cheese Sauce
Take™:+ Total (incl GST) 70.30
Cas s¢ndered 70.30
Change 9.00
TOTAL INCLUDES 6% GST 3.98

Thank You and Please Cone Again.
Guest Relations Center  1300-13-1300"
RECEIPT,"ROwO27

i

UNIHAKKA INTERNATIONAL SDN BHD
10 Apr 2018 18:21
(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor
TAX INVOICE
Invoice # : OR18041002160370

Item Qty Total
~SR 100100000035- 1 Meat + 3 Vege ;

$7.10 1 $7.10
SR 100100000064-Add Vegetable
$0.50 1 $0.50

Total Amount: $7.60
GST @6%: $0.43
Nett Total: $7.60

Payment Mode Amount

CASH $7.60

Change $0.00

ic ST Summary Amount($) Tax($)

SR = 3ST @6% 7.17 0.43
GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
(Price Inclusive Of GST)
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice"
RECEIPT,"TONYMOLY VIVA CITY
(TONYMOLY SHOP (95874))
UNIT L1-044B, VIVACITY MEGAMALL,
JALAN WAN ALHI
93350 KUCHING, SARAWAK
45T ID + 000349356032

Tax Invoice
TERMINAL : 880
SALES NO. : 8807947
SALES DATE : 29/03/2018 20:19:38
CASHIER : Then Fiona

CLIENT : CASH
POINT EARNED +: O

PURE ECO SNAIL MOISTURE GEL 300 [SR]
BNOGOCO800 1 * 39.90 39.90

Item Count

fotal Sales Incl. GST
Rounding Adjustment
Tutal After Rounding

46 XXXxxXxxX 1819
a0000000031010
46 XxXXXxXxx 1819

GS .ummary Amount (RM) Tax(RM)

Printed on: 29-03-2018 20:19:59"
RECEIPT,"KD6020

UNIHAKKA INTERNATIONAL SDN BHD
10 Jun 2018 18:23

(867388-U)
12, Jalan Tampoi 7/4,Kawasan Perindustrian
Tampoi,81200 Johor Bahru, Johor

TAX INVOICE
Invoice # : OR18061002160368
Item Qty Total
SR 100100000171-Meat Dish
RM2.83 1 RM2.83
SR 100100000031- 3 Vege
RM4.15 | RM4.15
SR 1001000001 70- Imported Veggies
RM 1.50 1 RM1.50

Total Amount: RM8.48
GST @0%: RMO0.00
Rounding: RMO.02
Nett Total: RM8.50

Payment Mode Amount
CASH RM8.50
Change RMO0.00
GST Summary Amount(RM) Tax{RM)
SR = GST @0% 8.48 0.00

GST REG #000656195584

BAR WANG RICE@PERMAS JAYA
Thank You & Come Again!

Like and Follow Us on Facebook!
Facebook.com/BarWangRice"
RECEIPT,"CARREFOUR RESTAURANT
JMO725766-U
18,JALAN PERMAS 10/7
BANDAR BARU PERMAS JAYA,
MASAI,JOHOR

GST ID: 000499014849 TEL: 07-9822612
JABLE ; 3

MEMBER POINTS : 0.00 | aoe
RECEIPT — C800018751 DATE: 20/0a/20%

SALESPERSON TIME: 12:42:00
CASHIER: _BALHE

ITER ary vip

_DISC% AMOUNT

Pa Tey
238 4 10.00 10.00
Eye
_1033 4 8.00 3.00
TOTAL Qty: 2
TOTAL POINTS: 0.00
SUB-TOTAL 143.00
Disc 0.00
SERVICE CHARGE 0.00
GOV TAX 0.78
ROUNDING : 0.02
TOTAL 13.80
GASH 13.80
CHANGE 0.00

GOODS SOLD ARE NOT RETURNABLE,
THANK YOU."
RECEIPT,"Triple Six Point Enterprise 666
No 148 18 Jalan Permas 4/3 Bandar Baru Permas Jay
Tel: 016-7574666
Receipt no: REC-0045016
Date: 26-03-2018 09:42:19 AM
Payment Type: Cash

Receipt

ary ITEM

2% Hey Song
Camellia green

tea 580ml

{Disc: 1.0000)
<n

Total Arnount 7.60

Tendered 10.00

Change"
RECEIPT,"WARAKUYA PERMAS CITY SON BHD

Reg No: 1202194-Ww
JALAN PERMAS UTARA 4
PERMAS JAYA 81750 MASAI JOHOR

Tel: 0111-888 0000

: 0016 6893 5104 |

TAXINVOIGENO 7 42 a
58244 |
Date: 19/03/2018 5:41:08 PAX NO: 4

Cashier: ras
Waiter: HANYIN

Qty Coded: Total RM
3 SABA SHID $3.70
1 SALMON SHIO SET ‘ 21.90
4 iCED GREEN TEA . 4.00

DISCOUNT ~30. 00

Total Amount 49, 60

Serv Charge 10% 4, i
OST 6 6

Rounding Adj :

Total Anount:

TOTAL:

Type 3

ST Summary Amount Ril
SR OH 34. 6"
RECEIPT,"3180303

UAN HING STATIONERY SDN BHD
(162761-M)
NO 32 & 33, JALAN SR 19 SEKSYEN 9
TAMAN SERDANG RAYA,
45300 SERI KEMBANGAN. SELANGOR
DARUL EHSAN
GST ID : 002139201536

Tax Invoice
7OH2018

Sy

{
it

Ory Tax RM
Dursfile H399 (110 95mm) 100 SR 5830
Name Badge (H) ( 0.5500

809 Metal Name Badge Clip 1 SR 21.20

- 100's @ 20 0000
Total Amt Incl. GST @ 6% : 7350,/
Rounding Adjustment
Total Aint Payabie 79.50 /
Paid Amount 100.00
Change : 20.50

Total Qty Tender ° 101

GST Summary Amount
RM

For anv anauiry nlaase contact us"
RECEIPT,"a | es s- > 42. ) Riis.
Z130l 0UF a: .
SYARIKAT PERNIAGAAN GIN KEE
(81109-A)
NO 290, JALAN AIR PANAS,
SETAPAK,
53200, KUALA LUMPUR.
TEL : 03-40210276
GST ID : 000750673920
SIMPLIFIED TAX INVOICE

Doc No - C$00012626 Date: 10/01/2018
Cashier - USER Time: 09:20:00
Salesperson; Ref. :
tem ty S/Price Amount Tax_
1943 1 23.32 23.32 SR
HOES SET
~ TotalaQty tt  — 23.32
Total Sales (Excluding GST) : 22.00
Discount : 0.00
TotalGST 1.32
Rounding : 0.00
Total Sales (Inclusive of GST) : 23.32
CASH : 23.32
Change : 0.00
‘GST SUMMARY
Tax Code % Amt(RM) Tax(RM)
SR 6 22.00 1.32
Total : 22.00 1.32
GOODS SOLD ARE NOT RETURI ABLE, THANK YOU

» ="
RECEIPT,"\

\

ENW Hardware Centre (M) Sdn. Bhd.

Co. Reg. No.: 795225-A
GST Reg. No. : 000155453440
No: G3, Bik G, Jin PUU 1A/3,
Ara Damansara, 47301
Petaling Jaya, Selangor Darul Ehsan.

TEL: 03-7832 6929 , 012-659 9829

10/03/2018 Tax Invoice
No. :CS00230322

Cash Sale (Ara D'sara)

Tel: 03-7832 6929
H/P: 012-659 9829

Item Qty U-Price RM
001533 1.00 19.00 19.00 SR

2kgs. Wood Lacquer Thinner

000920 1.00 10.00 10.00 SR
1.5kg. Ufixx Putty Filler

006828 2.00 2.50 5.00 SR
100# x 8"" x 45m Sand Paper Roll.
Total Amt Incl. GST @6 %: 34.00
Rounding Adjusment : 0.00
Total Amt Payable : 34.00
Total Qty Tender : 4
‘GS I Summary Am 9 unt (RM) GS] (RM) |
‘SR =6% 32.07 1.93 ;
POINT : 0.00

*Goods sold are not returnable y

Thank you for shopping at
ENW Hardware Centre (M) Sdn. Bhd.

pop"
RECEIPT,"a

99 SPEED MART $/B (S19537-X)
LOT P.T. 2811, JALAN ANGSA,
TAMAN BERKELEY
41150 KLANG, SELANGOR
1342-JLN DEVELOPMENT
GST ID. NO : OOGL81 747712

INVOICE NO : 18311/102/T0395

07: 44PH 566870 17-02-18

Total Sales (Inclusive GST) RM
CASH RM 1. 00
CHANGE RM 41,50

T 1 ) mn Blases — ~, =. 54r
hank You. Please come agai

Keep the invoice tor applicable returns"
RECEIPT,"SANYO STATIONERY SHOP

NO. 31G&33G, JALAN SETIA INDAH X ,U13/X

40170 SETIA ALAM

Mobile /Whatsapps : +6012-918 7937

Tel: +603-3362 4137

GST ID No: 001531760640 TAX INVOICE

Owned By:
SANYU SUPPLY SDN BHD (1135772-K)

CASH SALES COUNTER

Discount 0.00

Tota = ————~—=«3.00
Round Adj 0.00
Final Total —eeee""3.00

CASH
CHANGE
GST Summary Amount(RM)
SR @ 6% 2.83

INV NO: CS-SA-0103617 Date: 12/08/2017

Goods sold are not Returnable & Refundable

THANK YOU FOR YOUR PATRONAGE
PLEASE COME AGAIN.

TERIMA KASIH SILA DATANG LAGi

** PLEASE KEEP THIS RECEIPT FOR PROVE OF
PURCHASE DATE FOR I.T PRODUCT WARRANTY
PURPOSE **

Follow us in Facebook: Sanyu.Stationery

Se eee"
RECEIPT,"KFA SUPPLY
( ROC : SA0416111-K )
( GST No: 002126950400 )

125A TINGKAT BAWAH PT 1961 JALAN MALINJA
SITE B 45400 SEKINCHAN SELANGOR

TAX INVOICE
BillNo : CS0032277

Date » 27/08/2018 8:07 PM
Cashier =; CTO001 / 0001
_Ttem Qty Price Amount

STAR 74CM x79CM 1OKEPING
9555794100234 1 1160 1160SR

Qy:1 TotalRM 11,60
CASH : 12.00

Change : 0.40

TH. Y
PLEASE COME AGAIN

of 2 ee tee —— eT"
RECEIPT,"le

SANYO STATIONERY SHOP
NO. 31G&33G, JALAN SETIA LiDAH X ,U13/X
40170 SETIA ALAM

M /Whatsapps : +6012-918 7937

Tel: +6 62. 4137

GST ID No: 001531760640
Owned By :

SANYU SUPPLY SDN BHD (1135772-K)

TAX INVOICE

CASH SALES COUNTER

4. 2046-0021

2 X 5.0000 SR
Total Sales Inclusive GST @6% ee
Discount
Total
Round Adj
Final Total
CASH 20.60
CHANGE 10.00
GST Summary Amount(RM) Tax(RM)
SR @ 6% 9:43 0.57

Goods sald are not Returnable & Reiundable

THANK YOU FOR YOUR PATRONAG
PLEASE COME AGAIN.

TERIMAKASIH SILA DATANG ! AGi

** PLEASE KEEP THIS RECEIP1 > PROVE OF
PURCHASE DATE OR I.TPRODU | WARRANTY
PURPOSE **

Follow usin Facebook : Sanyu.Stationery"
RECEIPT,"4) ib / \ J)

PASARAYA JALAL SDN BHD

396125-H
10-18, JLN KEBUDAYAAN 16,TMN U
81300 JOHOR BAHRU.
Tel:07-5208680 Fax:07-5208680
Email: sales@smart-acc.com
GST ID No: 000902660096
TAX INVOICE

~ Invoice No :01-428985
Date : 20/04/2018 9:61:22 PM

Cashier : PISTAFF5
Sales Persor : NOT APPLICABLE

_Description Oty, Price = Amount

ne ne tt a do An ad ek th Oe me kat em a aa Rd ie a ke a eh le et oe te ee ee a a

Qty: 2 Discount: 0.00
Total Inclusive GST: 6.40

voeeeeeeeeeeeeeenee. ound Amt: 0.00
TOTAL: 6.40

OO Cash Received: —— 100.00 —
Change : 93.60

__ GST Summary Amount(RM)  Tax(RM) _
SR=6.00% 6.04 0.36

Goods Sold Are Not Returnable & Refundable
FAEETH ank You. Please Come Again. ****"
RECEIPT,"buardian Health And Heauty san Bhd
Handar ‘Haru Kauang

No 1 Jalan Bandar Rawang 10
Handar Haru Rawana
jel:Us-H0¥S205"".

Lowpany keg tTOL0Hs-1

bil Reg HOUORYYE74UL6

ki

1Z1UB26HO 100 PLUS DUOML LAS

SUBIULAL 2.28
WIAL (LSI INGL) 2.24
UAH 5.00
RUUNDIN AUJUS THEN! 0.02
CHANGE DUE 0.70
Sl - Rate ——bHl EXCL — oS! Ant

hy bh 2.15 0.15
inank You For Shopping
At buardian
ALL Amounts Are in Ri
Loods sold are non-retundable.
DISPENSE MEDICINES sold are
not returnable.
ALL exchanges and returns includina |
buardian brand products gust pe made
within ‘days with orloinal receipts and
product in original condition,
Stee? bord ibe20b5 laxlnye2 1777
1/245 18/05/18

- ="
RECEIPT,"SUN WONG KUT SON BHD
Company No 20965-¥
Site: 1046

176 JLN SUNGEI BESI
57100 KUALA LUMPUR
Telephone: 03-9221345
GST No: 001580630016""

Invoice number 60000483942

39.54 litre Pump # 07
FuelSave 95 RN 88 17 C
2.230 RN / litre
Total RN «88.17
Visa RN = 88.17

Q

1
1
Relief GST C RN 0.0
Total Gross C RM 88.1
Shell Loyalty Card
6018840059147765

Points Awarded: 39

Date Tine Nun OPT
21/02/18 11.19 40278 07

Diesel & Petrol RON95
gen Relief under Section
6 (3) (b) GST Act 2014

Thank you
Please come again"
RECEIPT,",-

ft

RESTORAN WAN SHENG
002043319-W
No.2, Jalan Temenggung 19/9,
Seksyen 9, Bandar Mahkota Cheras,
43200 Cheras, Selangor
GST REG NO: 001335787520

Tax Invoice
INV No.: 1053110 Cashier: Thandar
Date +: 19-03-2018 18:08:38

Milo (B)

2x 2. 80 5.60 SR
Take Away

2 x 0.20 0.40 SR
Total QTY: 4
Total (Excluding GST) : 5. 66
GST payable (6%) : 0. 34
Total (Inclusive of GST): 6.00
TOTAL : 6.00
CASH : 6. 00
GST Summary Amount (RM) Tax (RM)
§R (@ 6%) 5. 66 0. 34"
RECEIPT,"IKANO HANDEL SDN BHD
(1074617k)
IKEA Cheras
No 2A Jalan Cochrane
Taman Maluri
55100 KUALA LUMPUR
GST No.: 000115154944

712950

Date:

ime; 11:06
Trans: 409712949 Staff:

Total RM Including GST 6% 22.00
Rounding Ad). 00
Total Rounded 22.00

GST SR 6% 22.00 1.25
Amt, Excl. GsT 20.76

“Thank ‘you. “Please cone ‘again,

APPROVED <o0

BY DATE

ZO\4|'8"
RECEIPT,"ONE ONE THREE SEAFOOD RESTAURANT SDN BHD
(1120908-M)
1, TAMAN SRI DENGKIL, JALAN AIR HITAM
43800 DENGKIL, SELANGOR.
(GST Reg. No ; 000670224384)
Tax Invoice
Table 37
Bi11#:V¥001~540338 Order#: 140447
Date : 13-06-2018 22:53:19

Cashier: 113 CASHIER Pax(s): 0
ay ‘Description: Total TAX
U 15.00 SR
Rice w Seafood /Meat Item Single
] D §.00 SR
Beverage
] D 16.00 SR

Noodle Item Single

Total (Excl died ast): 35.00
Total (Inclusive of GST): 35.00
TOTAL: 35:00
Closed; 1 13-06-2018 = 23:12:13
Server: 113 CASHIER

CASH : 35.00
GST Sumary Amount(RM) — Tax(RM)
SR (@ 0%) 35.00 0.00

eee Thank You #44
Please Come Again"
RECEIPT,"2, JALAN SUBANG JASA 4

YONG CEN ENTERPRISE P ,

(Dp.

40150 SHAH ALAM, SELANGOR,
@ 222712488

NO: 001147081824
CASH
REGEIFT # CS000I9800 DATE: 28/04/2017
SALESPERSON: TIME: 07:53:00
GOUNTER :
ITEM QTY WP AMOUNT

2441662040 400 O28 286.00
ARLAKAM BILIS KOPEX +4 106
24440623030 1 26.00 25.00
SR:TEPUNG JAGUNG CAP BINTANG 20%4{
2411882303 1 42.50 42.50
ZRLMITAMAS CARTON

TOTAL QUANTITY 102
SUB-TOTAL 92.50

OSG 0.00

GST 1.50

TAR 0.00

Fee OS. 0.00 q f
TQ 4.00

GASH 4.00

CHANGE 0.00

GOODS SOLO ARE NOT RETURNABLE,
THANK YOU."
RECEIPT,"B & BEST RESTAURANT

(001610235-P)
GST NO. : 001800839168

@ 0.12 Jen’ 3840/5,PETALING JAYA

BILL NO:
BIZDATE:
CASHTER:
PRINTED:

SELANGOR DARUL EHSAN
TEL : 012-2060 778
kATAX INVOICE**

00118867 / POSO1
10/02/2017

Manager

10/02/2017 01:09:47 PM

1 SUB T0
GST 6%
RCUNDI

FISHBALL NOODLE

1.)

NG ADJ

NET TOTAL

Cash
CHANGE

A Thank You...Please Come Again...
https://m. facebook .com/B-Best-Restaurant

All Item Will Be Charges GST"
RECEIPT,"Z21S81Id012

(Hols b aks
Chili’s Grill & Bar KLCE
7.8.9 Leisure Sdn Bhd (256864-P)
Tel:03-2164 1400
GST 1D:001042104320
Tax Receipt
BST 1D:001042104520
4 CHILISS 23 Anis

Chk 1080323 Gst4

os EAT IN ----~-
1 PINEAPPLE JUICE 12.95 5
{ TOSTADA CHIFS 16.935 5
i CHP_BWL CK Peay
i WARG CK Sees
Subtotal 87.90
10% Srv Cha 8.738
GST 6k 5.81
Total: LOZ 5S.

0.01

Total 102.40

We invite you to complete our
GUEST EXPERIENCE SURVEY
YOU COULD WIN RM500 CASH OR
CHILI7S VOUCHER FOR RM1,000
& WINNER EVERY MONTH
Visit waw.go-chilis.com
YOUR SURVEY CODE: 9015
Pls enter within the next 4 days
Must be 18 or above. Void where
prohibited. See web for complete
rules and sweepstakes details.

Amount (RM) GST (RM)
S=GST @6%:96.58 5.81 /
7=G8T @0%:0.00 0.00"
RECEIPT,"SYARIKAT PERNIAGAAN GIN KEE
(81109-A)
NO 290, JALAN AIR PANAS.
SETAPAK,
53200, KUALA LUMPUR.
TEL : 03-40210276
GST ID : 000750673920
SIMPLIFIED TAX INVOICE

‘CASH
‘DocNo ———«<CS00012440 ~—-Date 28/12/2017
Cashier USER Time. 11:57:00
Salesperson | Ref. :
Item Qty S/Price =Amount Tax _
2623 2 2.12 424 SR
NAIL (PER/PACK) - RM2
3483 { 7.95 7.95 SR
1 1/2"" SANCORA PAINT BRUSH
1452 { 10.07 10.07 SR
7"" PAINT ROLLER SET
1664 2 26.50 53.00 SR
{LT BIG TREE HIGH GLOSS PAINT
1665 450 0.30 133.56 SR
CEMENT BRICK
1041 3 15.90 47.70 SR
6 X 35# CORRUGATED ROOFING SHEET
2430 4 18.02 72.08 SR
CEMENT (50KG)
1812 2 16.96 3392 SR
10° 2X3
1792 3 7.42 22.26 SR
10°1X2
184i 2 40 28 8056 SR
K10'1X8
— TotalQty = 47000—~—~—~—~—<“<C~*é«C SG
Total Sales (Excluding GST) 439.00
Discount ; 000
Total GST : 26 34
Rounding : 0.00
Total Sales (Inclusive of GST) : 465.34
CASH : 465.34
Change : 0.00

[esr SUMMARY
TaxCode % Amt(RM) Tax(RM)

SR 6 439.00 26 34
Total : 439.00 26.34

GOODS SOLD ARE NOT RETURNABLE, THANK YOU

—~ “See"
RECEIPT,"tan woon yann

INDAH GIFT & HOKE BECO
27, JALAN DEDAP 13,
TANAN JOHOR JAYA,
81100 JOHOR BAHRU, JOHOR.
Tel:07-3507405 Fax:07-35598160

RECEIPT

19/10/2018 20:49:59 #01
Cashier: CN Location/SP: 05 /0531

MB: 4026588

Room No: Of 950100025279
Desc/Iten Qty Price Ant/RH)
ST-PRIVILEGE CARD/GD INDAH

88883 1 10.00 10.00
GF-TABLE LAMP/STITCH <i>

62483 1 55.90

@PIsC 10.00%
HTotal Qty 2
TOTAL AHT..+«
ROUNDING ADI.

CASH...
CHANGE.

« RH 10.00

Thank You ! Please Come Again !
Goods Sold Are Not Retur
Healing In Wholesale And &"
RECEIPT,"—

POPULAR BOOK.
CD. (M) SDN BHD

(Company No. 115825-U)
(G57 Reg No. 00149299: 2000) }
No 8, Jalan 7/1198, Desa Tun Razak
6000 Kuala Lumpur, Nalaysis
KL FESTIVAL CITY MALL

Tel : 03-41424540/20

O7/01/18 14:41 Slip Now: 7010385094
Norhasmida Trans: 344910

70g P.Copy 450°S

Spe @ 13.8? 43.07 T
Stat-Great Saving 7,60
Total RM Incl. of GST a1.47
Rounding Adj ~0.02
Total RH 31.45
Cash ~50.00
CHANGE 18.35
Ttenm Court 3
GST mary Amount (RH) Tax (RA)
T@ 4% 29.89 1.78
Total Savings “9,40

BE A POPULAR CARD MEMBER
AND ENIOY SPECIAL RISCOUNTS
THANK YOU. FLEASE COME AGAIN.
Wa. POPULSY COM HY
Buy Chinese books online
wou. popuLaronLine.. Coli. my"
RECEIPT,"OE  ————————————LL——<—<——<

GARDENIA BAKERIS (K4L.) SDN BHD (139386 X)
Lot 3, Jalan PelaBur 23/1,
40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST ID: 000381399040

TAX INVOICE / ADJUSTMENT NOTE
Cash Inv No.: 7803F712

VEOS14 Date: 03/08/2017

HAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,
JALAN SS 15/4B,
47500 SUBANG JAYA, SELANGOR
VE0S: Ridzuan(11900)
DD: 03/08/2017 11:10

Description U.P Iss Exc D Sale AmtCRM) _
G.C. WHITE 2.3 5 p tae 4 8.52
WHOL EMEAL 2.78 Ss 2 0 3 8.34
0.C JUMBO 2.97 3 2 6 i 2.97
Total @% supplies: 19.83
DELICIA-B/SCOTCH 3.72 ei OD 2 7.44
CR~B' SCOTCH ; oe 1 7.20
BUN-SBILIS ®o 6 1 8.40
KAYA-PANDN . ® @ 3 7.20
Total 6% supplies (excl. GST): 30.24
(ST: 1.81

Total 6% supplies (Inc. GST): 32.05
Total Q% supplies: 19.8

Total Payable: - 5143
E.&.0.E. cae

Received above goods in good order condition.
The recipient of Gardenia’s products is
required to make necessary adjustments to its
input tax claims, on the basic of the
adjustments shown in this Tax Invoice /

ee"
RECEIPT,"GARDENIA BAKERIES (KL) SDN BHD (139386 X)
Lot 3, Jalan Pelabur 23/1,
40300 Shah Alam, Selangor.
Tel: 03- 55423228 Fax:03- 55423213
GST LD: 000381399040

TAX INVOICE / ADJUSTNENT NOTE
Cash Inv No.: 7012F715

Vivo id Date: 12/10/2017

HAKASSAR FRESH MARKET SON BHD

GROUND FLOOR, NO. 4 & 6,

JA AN SS 15/4B,

4,300 SUBANG JAYA, SELANGOR

VEOS: Ridzuan (11900)

= id DD: 12/10/2017 12:29 a
Description U.P Iss Exc D Sale AmtCRM) i
O.C. WHITES ests 6° 6 © 6 12.78

WHOLEMEAL 2.78 2 1 @ 1 2.78 |
0.C JUMBO 2.97 4 @ @ 4 _ 11.88

Total O% supplies: 27.44
CR-CORN 0.72 20 9 0 2 14.40

CR-B'SCOTCH @.72 @ 190 -1 -0.72
SQ-CHOCMLT 6.84 @© 9 @ -9 -7.56
7)

4

BUN-SBILIS 6.84 2 oe 20 16.80

SC-CLASSIC 1.84 8 @ 4 7.36
Total @% supplies (excl. GST): 30.28
GST: 1,82

1 6% supplies (Inc. GST): 32.10
Total @% supplies: 27.44
Total Payable: 59.54

E.&.0.E,
Receiver ibove goods in good order condition.
The rec pient of Gardenia's products is

required to make necessary adjustments to 1ts
input tax claims, on the basic of the
adjustments shown in this. Tax Invoice /
Adjustment Note Wag 1a oS
SUSTOMER'S C:

— so"
RECEIPT,"PETRODELI ENIERPRISE
conan No: SA0127959-0
Site: 2395

LOT 485, TNN LEMBAH KERAMAT
JEN ULU KELANG

54200 KUALA LUMPUR
Telephone: 03- 41056485

GST ho: 000145047552

Invoice number. 60000152273

39.42 litre Punp # 09
pte are RM = 85. 84 €
2

RN / litre
Total RN 85. 54
Visa RN 985. 54

Relief GST  £ RN 0.00
Total Gross C RMN 85.54
Shell Lo a Card
6018840059147765

Points Awarded: 39

Tite Nun OPT
7B /02/18 08:28 10886 09

Diesel & Petrol RON9S5
ees Relief under Section
6 (3) (b) GST Act 2014

Thank you
Please come again"
RECEIPT,"Sushi Q

EDEN IMPRESSION SDN BHD
(894996-D)

Lot NO : 20, Level UG1, Publika Solaris

Dutamas.

No 1, Jalan Dutamas, 50480 KL

Tel: 03-62062378
(GST ID: 000926818304)

Tax Invoice

Date: 20/10/2016 Time: 3:08:19PM
INV No: 388171

Table: -Take Away

Counter: C1 Pax: 1

Staff: | NG XIN YEE

Description r
Unit Price Unit Discount Amount Cod
ALACARTE SUSHI 2.80
RM 2.80 2 0.00 RM5.60 SR
ALACARTE SUSHI 1.80
RM 1.80 2 0.00 RM3.60 SR
Qty: 4 Total Excl GST RM9.20
Discount: RMO.00
After Discount: RM9.20
Service Charge (Excl GST): RMO.00
GST: RMO.55
Item Value Adj: RMO.00
Total Sales: RM9.75

Tendered: RM10.00
Change : RMO.25

GST Summary Excl Amount(RM)

SR = 6%

*Settled at 20/10/2016 3:08:19 PM*
THANK YOU AND PLEASE COME AGAIN

bh"
